onset_seconds,speaker_id,text
875.0,3,"Bom passamos pelo pela rock review agora é o customer inclui [UNRESOLVED_ENTITY]. Já vou falar o primeiro gancho aqui para a gente já falar mais mas em Custom inclui redlines. Acho que a gente já meio que antecipou com isso, né? A gente tem tido aí? Tratando a [PARTNER_A] como cliente para a gente fazer os mvps a gente tem tido? essa dificuldade tá praticamente descartado aí fazer os mvps com os com os veículos [PARTNER_A] e a gente também entrou em contato com Alguns outros possíveis parceiros durante a última semana e algumas portas aí elas estão não se abriram então entre abertas, mas não estão abertas ainda, por exemplo. A gente teve uma conversa."
925.0,3,"Com a sem parar, mas eles estão com Road map muito carregado e falaram que gostaria de falar com a gente entre o [UNRESOLVED_ENTITY] o q4 desse ano porque o time de aplicativo dele está lotado de serviço, mas eles viram potencial [UNRESOLVED_ENTITY] parceria, mas só numa segunda pista de decolagem. Para a gente falamos com a como operadora logística chamada [UNRESOLVED_ENTITY]. Que faz uma operação com veículo [PARTNER_A] elétrico para [UNRESOLVED_ENTITY]? Só que eles também estão com esse veículo no momento parado."
962.0,3,"E pelo que a própria operadora logística falou ela tem pouco poder de decisão. Em cima desse veículo. Teria que envolver a [UNRESOLVED_ENTITY], mas o cara tá de férias falou que só ia ter disponibilidade para falar com a gente e disponibilidade do veículo também na última semana. De incubação então mais uma bad news aí. Vocês querem trazer mais alguma decepção também?"
993.0,5,"Do Eloy, né? A gente descobriu que o [UNRESOLVED_ENTITY] que era um dos caminhos que a gente queria testar. Ele tá com problema na bateria. E tá esperando o peça chegar da [LOCATION_E] para arrumar a bateria e que assim. Os próximos meses a gente não deve ver ele funcionando então aquela ideia. De fazer a rota entre a [PARTNER_A] [LOCATION_C] e [UNRESOLVED_ENTITY] caiu por terra infelizmente pelo menos por agora."
1025.0,3,Eu acho que a gente pode de repente ter isso a gente na lá na eixo de dificuldade de ter MVP. De repente a gente pode pensar de como usar isso como argumento para pedir mais pista de decolagem para [PARTNER_A].
1041.0,5,"Mudou inclusive assim, a gente perguntou na última reunião lá com o Lucas,"
1041.0,3,A gente tem coisa para validar coisa boa para validar. Só que para isso a gente tem que dinheiro.
1047.0,1,"É uma boa estratégia, né colocar nos próximos passos, né? E no orçamento que vocês vão ter que precisar colocar tudo isso, né? Nós precisamos tanto para fazer um teste aqui para fazer um teste lá, né? Tanto tempo tanto de recurso, né? É uma boa. Um bom uma boa saída."
1078.0,3,Mais alguma coisa de Custom aí pessoal que alguém gostaria de trazer.
1079.0,1,"Talvez já vocês colocarem uma Exu aqui, né? planejar os próximos passos Que é quase que é bem assim fazendo vocês tinham que fazer um plano com aquele negócio recursos e o que vocês vão entregar nos próximos 6 9 12 meses aí depende do plano, né dos objetivos e do que dá para fazer, né? Porque isso vai ser uma conversa com os parceiros internos, né? O que que nós vamos fazer? Podemos fazer isso e isso isso, né?"
1182.0,3,"Bom, vamos para [UNRESOLVED_ENTITY]. Mas eu também tenho muita coisa aqui na tio [UNRESOLVED_ENTITY] virou passado, né? Vamos passar porque tipo não vamos fazer mais mas vamos passar por elas e qualquer coisa a gente descarta."
1195.0,1,"Vai vai colocando ali de concluída concluída, né concluída conviver com problema ou não tem mais sentido, né?"
1205.0,3,"Conseguir agenda o mais rápido possível para teste fizemos né, Mateus a gente foi lá né, viu?"
1216.0,2,Até evoluiu. Mas agora está travado em outubro.
1220.0,3,"Tá mas essa essa aqui a gente fez vou colocar como comida. Chegar aos Big numbers para suportar. Nossa tese de chegada aos pesados. Só que até mudou um pouco a estratégia, né?"
1250.0,5,"né? Se ele tinha uma ideia de quanto que incentivaria a venda de pesados se a gente tivesse um serviço como nosso. e ou se tivesse mais estrutura que não fosse fixa mesmo é no [LOCATION_A] e ele não tinha esses números basicamente é então, ele falou que ia dar uma olhada ver se tinha alguma coisa pronta mas Eu acho que por enquanto é conviver com essa com essa questão aí."
1276.0,1,Mas provavelmente ele confirmou que ajuda.
1280.0,5,[UNRESOLVED_ENTITY] sim.
1282.0,1,"Então então, essa é uma primeira evidência, né? É lógico que até chegar num número mesmo que ele tivesse dado um número quase que a evidência é a mesma, né? [UNRESOLVED_ENTITY] a vender mas teria uma [UNRESOLVED_ENTITY] de alguém, né? Então este aí a descoberta a confirmação, né? Que eles contam com isso para conseguir aumentar as vendas."
1304.0,5,"É que ajuda ajuda tanto que o trabalho do Lucas, né? Ele foi contratado para isso, né para correr atrás de infraestrutura para poder."
1312.0,1,"Então a ficha de aprendizado aí para vocês é isso daí isso daí vai ter que estar lá no Pit em algum lugar, né? Já conversamos com seios em marcha, eles estão preocupado com isso, né? E confirmaram né? Confirmaram que estão aí para fazer isso. Inclusive a ideia deles tem uma área para fazer isso tem um profissional contratar essa é uma evidência forte, sabe? Então acho que dá para dizer concluída, mas a nota é a ficha de aprendizado desse."
1342.0,5,"Beleza, não temos um número de fato, mas temos uma constatação de que ajuda."
1342.0,1,Dessa conversa.
1349.0,3,"A gente ainda vai ter a conversa com o [UNRESOLVED_ENTITY] também, né? E que é mais uma área que pode nos trazer. É uma informação nesse sentido eu acho que a gente já tem o norte. Como foi mencionado aí do Do Luca, mas o assunto tá vivo ainda o próprio Lucas ficou de ver alguma coisa dentro da casa dele lá, né? Eu acho que segue segue algo a gente já tem o norte. Mas é uma informação"
1373.0,1,E aí
1375.0,3,que a gente pode curar mais ainda.
1378.0,1,"Vai ser confirmação de duas áreas, né de dois profissionais então aumenta né? evidência"
1388.0,3,"Store anti competidores rápidos e tomar bypass a gente conversou discutiu isso na Na última rock review da pulsemite, desculpa colocamos falando chegamos a falar disso com harcha no último papo com ele. Então a gente tem aquele discurso estruturado em torno de temos a carteira de cliente temos expertise a força da marca [PARTNER_A]. e que o parceiro que no caso a tecnologia era hoje, o normal dele é prestar o serviço não é a captação de [UNRESOLVED_ENTITY] e também a tecnologia era tem aí o desejo de ter o interesse dele. Inclusive com a proposta de um evento e estar junto com a [PARTNER_A] no negócio. E não dá uma de pés na [PARTNER_A]."
1439.0,1,"Sei como é que vocês vão se estruturar vai ser tanta fichinha de aprendizado aí para vocês anotarem, mas põe aí deixa de aprendizado. Coloca o grande aprendizado da maneira mais [UNRESOLVED_ENTITY] possível, né parcial a favor de vocês, né? Que deixa que os advogado é acusação vão fazer. O trabalho deles né que é mas vocês tem que usar o que tem aí."
1474.0,3,"Boa essa número 65 aqui eu enxergo que é uma que depois da nossa rock Meet aí da semana passada mudou, né? Isso aqui a gente tava no espaço de ter o veículo para fazer esses esses poques só que a gente definiu que esse último mês a gente colocaria toda a nossa energia agora nos pesados. Então, eu não vejo isso aqui mais como uma prioridade."
1502.0,1,"E nós conversas internas preparação dos Beats, né dos vários bits que vocês tem que fazer, né? Vocês têm que fazer o pedido da vento e mas tem os outros ternos, né? Que vocês têm que estar com o discurso bem pronto. Então eu acho que assim a prioridade seria isso mesmo, agora não dá para querer quantas semanas aí cinco semanas, né?"
1528.0,5,"É, mas de qualquer forma a gente vai ter o tecnologia era disponível, né? Talvez fosse bom fazer mesmo que a prioridade seja baixa, né?"
1534.0,3,eu acho que Eu acho que a gente pode até deixar abertos aí fazer se der para fazer se a gente vê que deu tempo conseguimos uma agenda a gente faz eu vou fazer um follow. Por exemplo para não falar que essa lista inteira perdida. Eu vou fazer um follow up nesse cara da [UNRESOLVED_ENTITY] porque ele tem veículo comercial embora não seja pesado. De repente dá algum peso só que eu encararia essa essa [UNRESOLVED_ENTITY] aqui como se der beleza ótimo. Se não der foco no conseguir os pesados e o e preparar os peixes.
1567.0,5,"É bom seria bom a gente estar lá com certeza, mas assim dizer que dá muito"
1575.0,1,É põe amarelinho nessa.
1577.0,3,"Eu vou eu vou usar um termo que a gente usa na [PARTNER_A]. É [PARTNER_F], então, nós tive haver não é um must to have. E a gente pinta de amarelinho, né?"
1589.0,1,"Não, mas só daí os que vocês vão fazer não ponha tudo isso que não vai ficar perdido, eu acho que a qwfit Sem Sem dúvida nenhuma e não sei se mais alguma."
1601.0,3,"As outras são todas com focos em leve, né? para aproveitar a posse do tecnogera por uns dias"
1613.0,1,Dá muito trabalho agora porque? O que é só conectar agora o parceiro com evento né? E é que vai fazer.
1624.0,3,"é Sim, só que talvez eu não sei se até porque a gente não operou nenhum com a tecnologia era ainda. Seria acho que no meu ponto de vista seria muito arriscado operar qualquer MVP sem a gente tá lá, né?"
1638.0,1,Quem sabe ainda você se dividem vai em dois ou outro.
1639.0,3,mandar o cara lá e
1648.0,5,"trabalho também não dá, né?"
1658.0,1,uma emergência Vai um
1661.0,2,"Do estacionamento tem auto vagas, né? Que demonstrou mais entusiasmo. A indico já declinou falou que não consegue no prato que a gente precisa."
1672.0,3,"Vou até colocar outro vagas aqui, porque Auto vagas é um que tá fácil a gente conseguir fazer mesmo."
1678.0,1,"São dois para quem eu não ter nenhum dois tá ótimo, né?"
1687.0,3,"Então vamos seguir assim a gente encaixa esse como. A compor agenda, mas a gente tem que focar em conseguir uns dois de pesados. [UNRESOLVED_ENTITY], a gente inclusive marcou um almoço [PERSON_A] com Um amigo meu que ele é dono de uma operadora logística especialista em produtos médicos. Com a ideia de Que ele traga para a gente o que ele tá vendo aí no mercado dele, ele é dono da empresa tá a vida inteira trabalhando com isso."
1714.0,3,"E ele conhece um monte de concorrente de parceiro e a ideia é tentar. Talvez nesse [UNRESOLVED_ENTITY] com ele conseguir algum contato bom para validar operador Logístico, né? Se eu colocar aqui nessa lista ele mesmo que não a gente não faça com ele faça com Com conhecido com alguém que ele indique, né? Vou colocar aqui."
1737.0,1,É um tudo né? Ou é dentro dessa lista?
1743.0,3,"Colocar dentro dessa lista como algo em negrito também para priorizar. Beleza acho que aqui tá bem desenhado. Acho que aqui agora tá mais fácil, né? Agendar segundo round com o racha. Done agendar segundo round com ionas [UNRESOLVED_ENTITY] então esses dois eu já vou taxar."
1770.0,1,Põe a data.
1771.0,3,de hoje 17
1774.0,1,Depois dá um jeito de recuperar os bichos.
1783.0,3,"É agora agendar toque do Eloi a gente vai descartar não vai ter poque a gente já sabe que tem um problema de cronograma. Se acontecer vai ser só numa hipotética segundo a pista de decolagem. Então acho que esse aqui é um que a gente risca, né?"
1800.0,1,Concluir também se quiser por ali descartado.
1804.0,5,Não tem o que fazer.
1831.0,3,"Agendar [PARTNER_B] [UNRESOLVED_ENTITY] esse vamos manter aqui que a gente tem reunião hoje, né?"
1838.0,1,"E é quente, né?"
1840.0,3,Esse é o que vamos dizer que a nossa grande esperança agora de ter uma boa
1844.0,1,até para vocês não não travarem muito aqui se agenda deles foram dizer para
1845.0,3,"atualização. Ele já toparam fazer agora, a questão é uma organização logística ver se as datas batem. É encaixa e viabilizar o desafio aqui vai ser bater a agenda com a disponibilidade."
1871.0,1,"Em maio, né? A certo em tudo vamos fazer em maio a tecnologia era certa com a tecnologia que não gera, né? E daí no Pit vocês vão dizer. Olha já tá agendado um para [UNRESOLVED_ENTITY], né? Eles vão fazer mesmo que a gente não continue, né? Porque tem interesse em fazer já é uma resposta também, sabe? Pensei nisso agora também."
1896.0,3,"É a gente só teria provavelmente. Só isso seria algo tem uma questão aí a tecnologia era para ir lá, ela tem um custo esse custo seria marcado pela nossa verba do projeto. E a verba não vai estar mais disponível, né? Porque é no [UNRESOLVED_ENTITY]. Então tem um custo deslocamento de motorista."
1918.0,1,Tá agendado. Mas nós vamos cancelar.
1921.0,3,Se não seguir o projeto.
1922.0,1,"Se não seguir o projeto, né? E vai estar no tudo no Nos próximos passos, né mostrando até o texto que a tecnologia era que está agendado com a [PARTNER_B] custa tanto. Ó, desculpe, o projeto foi cancelado, todo mundo vai entender, né?"
1940.0,3,"sim [UNRESOLVED_ENTITY] seguindo. a 70 que a gente da reunião com concessionário bioid Que eu tentei o contato lá através do conhecido meu também que conhece o dono da bioid aqui da de perto do [UNRESOLVED_ENTITY]. O cara tá lá na [LOCATION_F] não podia atender enrolou e aí a gente mudou estratégia para pesado. É meio que isso que eu vou falar agora, mas vocês acham que a gente deve manter isso aqui ou deixou de ser [UNRESOLVED_ENTITY]."
1983.0,5,sim
1984.0,1,eu acho que tem que
1986.0,3,Bom vou mandar em aberto então.
1989.0,1,"Porque vocês dizerem que vocês conversaram com a? Bia e dia ponto para vocês sabe? A equipe é bem valorizada, eu olharia isso assim de [UNRESOLVED_ENTITY]. Os cara tão Tão se mexendo tem iniciativa. Né? Porque e tem uma justificativa boa, vamos fazer uma conversa com o líder, né? Se não tiver um aprendizado aí vai ser uma surpresa danada, né?"
2021.0,3,Boa vou manter aqui para fazer um follopezinho.
2024.0,1,"Também eu acho que dentro daquele outro, né assim na estudou, né? Nasce tudo é lógico, foco de vocês agora preocupação, tem que ser esses todos esses bits, né?"
2040.0,3,"beleza, a última aqui do scorecard, eu coloquei ela hoje, né atualizar com o novo cenário então passado os Estudos nós vamos para o AIDS. Eu vou descer aqui como a gente vem fazendo mas eu acho que essas duas que a gente declarou hoje são as mais. quentes concordam"
2066.0,1,vocês só para [UNRESOLVED_ENTITY] pode ser que delas vocês lembrem uma né? Ou adaptem ela para a situação atual.
2093.0,3,Pessoal essa 77 nós fizemos né? Precisamos estabelecer contatos.
2106.0,1,"Eu sei que vou deles. E vocês estão fazendo também ainda, né? Tá lá na tudo, né? Bem é isso que tem que fazer agora, né?"
2118.0,3,"É que a gente já a gente quebrou o gelo, né? A gente já tem contato com todos os stakeholders que a gente queria falar. E agora é manter vivo esse contato, né?"
2129.0,1,Até o final.
2143.0,3,"Precisamos de oferta da plugin para atuar como essa tchau, né? Eles mandaram e a gente achou um absurdo, né? não é uma coisa também que a gente tem que ficar olhando aqui com"
2156.0,5,"Até tem uma outra aí, né?"
2161.0,2,"Essa da 87 também era aquela reunião com o [UNRESOLVED_ENTITY], né?"
2166.0,3,"É a gente conseguiu do aluguel pontual, né?"
2174.0,1,É vocês conseguiram [UNRESOLVED_ENTITY] isso que tá feito.
2178.0,3,"É mas o que a gente conseguiu foi o do aluguel pontual Mateus sem razão, não"
2182.0,1,é mas
2184.0,3,foi o de. Não foi para eles serem acetauner até porque para a gente tá muito [PARTNER_F] que é plugin não vai se acessar.
2193.0,5,Não quero.
2214.0,1,"Ela tem ali deixar [PARTNER_F] no [UNRESOLVED_ENTITY] a estratégia de anti canibalização isso tem que estar na cabeça de vocês, né?"
2223.0,3,"O que a gente discutiu agora pouco, né que a gente definiu a estratégia lá. Tem que estar no nosso Pit, mas ela a gente fechou, né?"
2237.0,1,"É você pode dizer que tá resolvido, porque já tão focado nisso, né? Ou até deixar sem tudo porque tem tanta tudo sendo feito, né?"
2248.0,3,"A gente fez uma tudo disso, né no último período aí."
2259.0,1,Como endereçar os insights do Rash já estamos interessando né? mudou
2263.0,3,"Já estamos interessando a gente fez até o segundo round com ele, né?"
2266.0,1,"Então já até as rocks tudo quase que foi. A nossa reunião foi para isso, né? Precisamos atingir as mentes. O Lucas você vai usar agora para o dre só o Live Plan?"
2296.0,3,"Eu acho que tira né, Zé tá modelado já né?"
2322.0,1,Ou vai usar o Excel também?
2323.0,5,Beleza então Até que deu para preencher bem ali.
2329.0,1,"Não. Se tiver alguma dúvida alguma coisa assim, né? Porque eu passei lá um modelinho para você. Se ficar alguma dúvida avise. É porque ele já tem a mesma estrutura para muito parecido."
2350.0,5,Como já tinha um racional por trás que era o que eu tinha feito no Excel foi mais fácil passar para
2371.0,1,"Esse dos qgs acho que tá agora no modelo de negócio de vocês que vai ter que geres, né?"
2378.0,5,É tem uma uma verba separada para aquele.
2382.0,1,"Então, não sei se ele tira daí. Eu acho que tem que ter eu acho que talvez assim eu fico pensando né? Um discurso curto né de vocês é dizer bem assim. O que que vocês são fixo ou móvel? Não nós somos dois, né? Porque nós temos os qgs e tem um móvel, mas porque o móvel né? Porque o fixo Ocioso né? Ele sempre vai ter uma ociosidade, ele nunca vai ser com o móvel a gente vai onde tá demanda, né."
2417.0,1,"Não é a demanda que tem que passar na frente da gente, né? A gente vai até lá. E agora tem que alguém tem que desmontar essa tese, né? Que é uma tese racional, acho que forte vocês provaram tem evidências hoje não são as Não é aquela evidência de tração consistente, né que a gente fala, né? Se tivesse tração consistente era uma evidência a melhor que tem mas se tem várias evidências de que esse modelo funciona, né? Porque ele é um modelo de de ou né ou ou ou nós estamos em todos os cantos, né? Só possibilidades acho que esse seu Daí é daí o cara da [UNRESOLVED_ENTITY] pode pensar assim, mas aqui ninguém pensou em ter móvel, nós estamos fazendo nas calçadas, mas fica Ocioso, né? Nós estamos fazendo não sei o que eu acho que é esse esse. Mas por que se a tecnologia vai até o próprio as baterias, né? Quando chegam no fim da vida útil ainda pode ser reaproveitadas ali para carregamento dos outros, né? Então é tem que ir mais ou menos nessa lógica o tempo todo, né? Porque o cara pode achar que não é uma boa ideia, mas ter certeza não dá com esse discurso."
2507.0,3,bom
2510.0,1,"essa da [UNRESOLVED_ENTITY] scanner Tem que fazer alguma coisa, você já tem sim."
2519.0,3,"A gente meio que tinha discutido até no próprio dia da [UNRESOLVED_ENTITY] na segunda passada. que o caminho aqui é a gente conseguiu uma uma carta de intenção com eles e Não necessariamente perder muito tempo, né com um minuto de contrato etc."
2537.0,1,Então tem que ter uma [UNRESOLVED_ENTITY] uma carne modelo carta de intenção.
2546.0,3,conseguir a carta de intenção
2547.0,5,"Então é na verdade, a gente está esperando deles, né? A gente já falou com"
2551.0,1,"Conseguir conseguir eu acho que assim até o último dia né? E é tudo é uma coisa assim para semana, né? Eu acho que é ter um modelo que isso tá na mão de vocês, né? Pode até exigir uma conversa com eles, né? Mas isso quem sabe na hora que vocês tiverem fazendo o modelo vocês vão. Medir, né bem algum momento, tem que passar para eles o modelo, né? Se essa primeira versão pode ser ó, vou passar um modelo aí para a gente ir pensando, né? Vende que isso é muito importante, né para ter continuado do Projeto vai ter lá que estabelecer parceria com eles, né?"
2597.0,2,Você está fazendo modelos de ventre ou modelo de corte de tensão?
2599.0,1,modelo de carta de intenção
2602.0,2,"Porque a gente falou com jurídico aqui, eles falaram mesmo, não tem nenhum modelo. É mais fácil, eles verem uma minuta mesmo bem simples."
2612.0,1,Tá mas é que vocês estão dependendo deles fazerem né? Daí esse é o pior dos Mundos para mim.
2621.0,3,é porque a gente precisa disso até
2624.0,1,Eu faria assim.
2625.0,3,semana primeira semana de Abril
