onset_seconds,speaker_id,text
744.0,3,"tem uma referência de mercado, né ainda né? Quando a plataforma tiver operando ela vai ser a referência de preço de mercado, né? Então se eu tenho uma bateria eu olho lá. Tô com pressa de vender faça até mais barato do que as ofertas que tem lá, né? Eu não tô com pressa a minha bateria tá novinha. Então vou pedir um precinho a mais né? Então eu mas hoje."
768.0,3,"Hoje não tem né. A [UNRESOLVED_ENTITY] é a nova, né? mas isso eu acho que é uma questão que Ela não precisa nem anotar, ela vai ser resolvida na sequência."
786.0,1,que ele está colocando então assim ele pode colocar com preço.
790.0,3,"Vocês estão vocês estão descobrindo agora? Como é que faz uma uma ficha técnica dela? Como é que faz uma avaliação dela. Nossa é muito cedo ainda, né?"
800.0,1,"[UNRESOLVED_ENTITY] acho que esse número aí é 1487, não tem como ser 14 mil."
807.0,3,tá
807.0,2,ok
807.0,1,Hoje nós estamos com 2.113.
811.0,3,"Nossa são números impressionantes você vê que isso dá uma prova de tração, né?"
819.0,1,"é de O número de visualizações é marca de visitantes porque teve visitantes que visitou mais de uma vez, né?"
826.0,3,isso
829.0,1,"Então, mas é mais ou menos por aí isso aí."
830.0,3,"A única coisa é que daqui não tá virando nada assim, né? Não tem ainda uma ação de conversão aqui, né?"
839.0,1,"Ainda ninguém a gente tem foi construir. O protótipo no jeito que eles a gente consiga monitorar se eles colocam no carrinho a gente consiga fazer eles entrar em contato com a gente, mas por enquanto nada."
853.0,3,"Isso é talvez o contato com vocês. Seja a primeira coisa o que você está procurando. Nos avise né? O que que você precisa? Mande uma mensagem daí começa a ter tantos procuraram daí a gente vai saber os assuntos tal, né? Então tem que pensar nesse próximo indicador. Veja como é que você consegue construir ele que é bom, mas eu já fico impressionado assim, eu não sei o pessoal da [PARTNER_A], mas para vocês nem existiam tem 1.700 visualizações no mercado incipiente. Eu acho isso."
889.0,1,"Eu acho bem legal a gente ainda vai. Ver como é que vai ficar a ração com [PARTNER_E] [UNRESOLVED_ENTITY], né? Deve aumentar mais isso aí. mas é Mas talvez uma métrica que seja legal para a gente levar quando a gente for apresentar o kit final é os produtos mais procurados aqui, né? São coisas que talvez dê um cheiro melhor do que que a gente deve investir mais tempo remodelando e tal para ficar mais."
917.0,3,Vamos anotar uma exu para isso.
920.0,1,Eu acho que pode adotar isso que a gente pode incluir no pet final isso aí sabe tipo é? levantar ao final do programa os produtos mais buscados e colocar no kit para o
940.0,3,E o negócio de você ter o aplicativo é que você já mostra que existe.
947.0,1,então
947.0,3,"Uma intenção né? A hora que o cara vê que tem o aplicativo de nós, ele é outro mundo, né? Apesar de ser ainda. uma versão inicial Mas o efeito é enorme, né?"
967.0,2,E aí a gente vai agora para review certo catálogo no estilo Mágico de Oz Track? O marketing também né [PERSON_B]?
982.0,1,A gente vai quarta-feira estaremos lá fazendo esse experimento. Aí eu acho que
984.0,2,experimento com relatório técnico por último aqui Tainá é a questão do mapeamento e das oportunidades de fã
999.0,1,daí ele já consegue. fechar
1007.0,2,de
1007.0,3,Agora é foco na [PARTNER_B].
1011.0,4,"E eles têm experiência, né de como"
1014.0,3,"Mais do que nunca e eu não sei se precisa outras coisas eu diria assim foca aí na [PARTNER_B], pega o contato dele, já vamos ver quais os editais que tem quando que é o período de inscrição, se tiver que inscrição logo tem que fazer logo a inscrição, sabe ou se não tem que dizer que vai abrir em abril maio junho, né? Então você tem que Isso daí é urgente."
1041.0,4,fechar.
1043.0,3,"Essa experiência aí vale essa é a experiência vale ouro foi o maior tesouro que aconteceu aí tinha sido esse agora. Achar um parceiro nesse nível, né?"
1058.0,2,"Com certeza E aí questão de custo, meu inclui [UNRESOLVED_ENTITY], não sei se tem algo que a gente não comentou ainda. Acho que não."
1071.0,3,Tá faltando ter as interações ali na hora que tiver interação no aplicativo no site Ali vai. ter notícias
1082.0,2,"Vamos lá então. f*** com Rider sobre o mercado de bateria de segunda vida na [LOCATION_F] Eu recebi o material do escritório de inovação da [LOCATION_F] e é um material bem legal, eles falam sobre o mercado em geral de baterias de segunda vida e eles comentam inclusive de outras empresas que são fortes lá na [LOCATION_F]. Como que a bioid está trabalhando? Como que Os concorrentes em [UNRESOLVED_ENTITY] estão se posicionando em relação ao mercado de segunda vida, talvez caiba até um momento aqui para a gente abrir aqui no momento da reunião. Se não der pelo menos a gente tem que discutir depois."
1126.0,3,"Esse é o talvez é o local mais importante do mundo hoje, né? Porque eu sempre achei né? Você tem que imaginar assim assim, né? É um bilhão e meio quase de pessoas, né? Então tudo que ocorre lá ocorre em escala muito grande, sabe?"
1150.0,2,Sim na frente.
1150.0,3,"Então é em termos de população, eles são quase cinco vezes maior que os [UNRESOLVED_ENTITY] então os [UNRESOLVED_ENTITY] nesse caso ele fica em segundo plano, né? Então não é um mercado. E lá nos [UNRESOLVED_ENTITY] é muito domínio da terra, né? Que a gente vê de carro de tela não é impressionante, né? Então anota. Essa é importante."
1176.0,2,"Anotado, depois a gente passa por ela então. Aí tá Agendar reunião com a [UNRESOLVED_ENTITY], Patrícia, alguém deu algum retorno?"
1185.0,4,"Nossa gente não é a Patrícia não me retornou. Até dei uma tem uma chamada tipo oi, tudo bem. Tem algum retorno Também nada e o Francisco ainda nessa de que o [UNRESOLVED_ENTITY] precisa Dizer uma data Enfim então meio que a gente está dependendo dessas pessoas."
1214.0,3,"Essa é importante, né?"
1216.0,4,É super importante.
1216.0,2,é que definir e adquirir software da
1217.0,3,"Que continuar até procurando né? Não dá para desistir ainda, né? Eu acho que aí vale uma Exu. Aí começar a alimentar."
1233.0,2,Eu vou colocar a parte porque tem outras coisas também aqui do levantamento de
1235.0,1,"Já convidei todo mundo lá o acesso está disponibilizado então quando a gente começar a colocar isso já tá tudo bonito. Não sei se já tem uma eixo disso. Ali ó, tem uma 149 já tá aberto Gabriel."
1259.0,3,"É que o Live Player é mais né? Você vai ver que tem espaço para vocês colocarem as estratégias de marketing. Então tem porque ele tem umas indenizações lá básicas, né? Então se quiser por junto, né? Porque"
1284.0,2,custos tudo vai.
1288.0,3,"Tem um monte de coisas lá que a gente tem que começar a preencher que que eu diria assim, quase tudo vocês têm sabe como nesse momento, você já construíram ou tá no Pit ou ainda tá numa ficha de aprendizado vocês têm mas na hora de começar por na Live play dá um trabalhinho, né? Não é uma coisa assim, então e o Live toda uma boa organizada, sabe? E como a gente sempre deixa essa rock para a última rock, sabe? E nós vamos ter uma reunião agora depois do dia 10 aí com vocês presencial, né que é praticamente daí a última rock que a gente vai ter 45 dias então vai ser importante a gente começar o quanto antes."
1334.0,2,Que coloquei alimentar eu leve plan para dar sequência na modelagem do negócio. Aqui Agendar reunião com lindinei para apresentar [UNRESOLVED_ENTITY] verificar modelos de monetização ainda conseguiu marcar né?
1349.0,4,Consegui marcar vai ser hoje às 15:30.
1354.0,2,Eu vou marcar aqui.
1355.0,4,Pode colocar como concluído?
1358.0,2,Logo aqui no dia qualquer dia 21. Aí [PERSON_B] aqui a gente.
1373.0,3,Não a 104 ainda não.
1376.0,2,"[UNRESOLVED_ENTITY] todas de cima, né? Aí aqui agendar devolutiva sobre o projeto para o gerente do de pós-venda da bioidi isso aqui tinha sido agendado, só que ele teve um percalço aí não conseguiu participar."
1407.0,4,"Isso daí tem que abrir de novo essa daí, né?"
1410.0,1,"Ele teve alguns problemas lá na no trabalho dele não conseguiu. Comparecer na sexta eu tô no aguardo dele mandar disponibilidade da semana qualquer coisa depois eu dou uma mensagem, manda uma mensagem para dar um alô. Mas vai ter que abrir se quiser até tirar trocar uma arcada para o dia para pendente."
1431.0,2,Eu só vou tirar aqui tirar a data.
1433.0,1,"As células a gente ainda não fez porque depende de quarta, né? A gente acabou"
1436.0,2,Incrementar a palavra-chave e qualidade de conteúdo dos produtos em estoque e
1436.0,4,boa
1442.0,2,anunciar células que vamos avaliar.
1449.0,1,"colocando duas tudo numa sorte que a gente pode ter uma outra aí a depender de como falar na quarta-feira, mas já incrementei as palavras-chave lá na semana passada de todos os produtos que estão em estoque. então demora um tempinho ali uns dias para ele se posicionar melhor no [PARTNER_E], depois a gente dá uma olhada lá para ver se Dá um pouco mais fácil de achar a gente mas acho que pode ter uma outra atitude anunciar as células, então assim se tivesse células."
1475.0,2,E verificar melhor maneira de impulsionar via [PARTNER_E] ADS.
1475.0,3,"Eu não sei nem se precisa, né? Que na hora que tiver ela vai ser natural, você colocava eu achando que não precisa muito dessa. Essa vai estar no dia a"
1480.0,1,"É sim, então. beleza"
1486.0,3,dia de vocês aí.
1493.0,1,"É isso aí foi existem basicamente duas formas principais de você usar o [PARTNER_E] ADS um é você usar diretamente no e-commerce lá e ele começa a distribuir os produtos na aba de [UNRESOLVED_ENTITY] lá do [PARTNER_E]. A única questão é que ali você pode como você tem é 200 vinculado, eu tava dando uma olhada lá. Acho que há uma chance de você começar você tem que configurar algumas coisas de monetização, só que como a gente não pode monetizar nada."
1522.0,1,"Então sempre para frente com isso, a outra é fazer o patrocinado como se fosse eu do Facebook [UNRESOLVED_ENTITY], só que no [PARTNER_E]. Então já tinha configurado todos os acessos. Eu cheguei já a mandar o orçamento a verba lá que a gente tinha comentado de fazer só que ele demora até 24 horas para provar o pagamento e virar saldo lá, então, eu mandei ainda não tá disponível assim na 126 ali, ele vai ter que continuar aberto."
1551.0,3,"Existe uma terceira sabe é você melhorar o conteúdo do site para ele ficar melhor ranqueado. Tá, mas isso você acha que está concluído ou você teria que por mais conteúdo lá."
1569.0,1,"É o que eu fiz basicamente a gente não o Giovani tinha instalado no software de s ou lá na e ele já vai dando essa recomendações ali dos produtos de tudo que é bom fazer para poder melhorar o ranqueamento. Acho que primeiro a rodada a gente fez isso aí, né? Então algumas coisas até chegar a ficar melhor rankeadas que eu procurei no dia mas demora um pouco para ele conseguir fazer efeito direito talvez."
1596.0,3,"Não precisa de um tempo, né que você colocou, né?"
1601.0,1,"Eu acho que a gente pode ver como é que ela fica dessa semana, se a gente vê que a gente consegue ter mais espaço para melhorar esse conteúdo não só do catálogo, né? Mas do protótipo em si a gente Abre uma outra mas né?"
1612.0,3,Porque você tem que colocar assim na explicação lá provavelmente do site. Quem somos em tudo que é lugar colocar essas palavras chaves. Como conteúdo né? Então eu não sei se vale a pena.
1623.0,1,sim
1626.0,3,"Criar uma tudo ou uma eixo ou isso também já tá meio automático, né para você aí."
1633.0,1,"É tipo os dos produtos eu trabalhei bastante essa questão de palavras-chave, né? Ele tem uma mecanismo bem interessante lá O plugin que a gente colocou o site ele tem bastante informação de tipo Fale Conosco e tal, mas daria para tentar trabalhar o [UNRESOLVED_ENTITY] do resto do site como um todo mas eu acho que a gente pode esperar essa semana para ver que que a gente consegue colher disso até para talvez abrir uma ficha de aprendizado e aí a gente quer adicionar na próxima semana."
1661.0,3,"Então, só declara lá uma eixo que não precisa ser resolvido agora, né? É melhorar o conteúdo do site. Para melhorar o ranqueamento, né? Não precisa não, precisamos tratar hoje dela, né, mas eu acho que ela tem que estar aí porque isso daí vai dar aquele fazer aquele número 1700 2 mil 2.300."
1688.0,1,"É até para só para ilustrar aí, né? A título de curiosidade o lugar onde"
1690.0,2,"É importante também lembrar que quando a gente começou a falar em melhorou essas palavras chaves do produto. O intuito também foi aumentar o número de visualizações na hora das pessoas pesquisarem o produto porque a gente tem muita visualização que aparece no site dado o anúncio que a gente tá fazendo a via [UNRESOLVED_ENTITY]. Facebook o pessoal entra na página inicial e pronto e aqui quando as pessoas procurem por produtos para comprar que eles caiam no nosso site, né?"
1718.0,3,"Tá certo, talvez você lembrou de uma coisa ali que tem uma coisa que é o tempo médio que o pessoal fica no site, né? Talvez seja um indicador para colocar lá no score Card sabe daí o [PERSON_B] dá uma olhada no porque realmente se a gente tem 1.700 e o tempo médio é 10 segundos não é um número bem interessante, né?"
1740.0,2,Meu time está doidão aqui abrindo sozinho.
1740.0,3,"Sabe como daí? Daí a gente pode cair numa armadilha, né? O rancho perguntar lá para gente né? Esse 1.700. Qual é o tempo médio? Daí você vai lá pô, tempo média dois segundos, o cara entrou e viu que não servia né? Daí ele acaba sendo um tiro no pé, sabe então talvez colocar lá mais o tempo médio número de página. Sei lá, tem alguns indicadores, né? [PERSON_B] para você olhar lá e colocar meu score Card."
1777.0,1,mais ficam no nosso site a loja e elas ficam em torno de dois minutos e 22 segundos.
1782.0,3,"Tá excelente, né? Tá vendo? Então coloca ali é 1.700 tantas visitas lá que deu um pouco mais 1.800 e pouco lá e tempo médio tanto. Já dá uma consistência muito maior para o número, né?"
1797.0,1,Acho que a gente pode fazer a metrificação da loja que ele visualiza tudo. Então que é onde a gente quer que ele passa mais tempo mesmo procurando. Então pode adicionar sim os caras lá.
1816.0,3,"Deixa anotado, depois vocês vem se isso é prioridade, né?"
1823.0,2,Eu vou colocar aqui deixar aberto de outros indicadores que valorizem. O nosso produto.
1832.0,1,Você vai colocar entre parentes É uma duração da sessão no nome desse?
1835.0,3,"Isso por exemplo duração da sessão, talvez tenha outros lá, mas eu não conheço isso também."
1842.0,1,Tem taxa de engajamento tem algumas?
1845.0,3,"Daí eu teria que estudar cada um deles, mas [PERSON_B] você que fica com a responsabilidade."
1850.0,1,Você já foi?
1857.0,2,"OK, aí tem que a preparação para visita da [PARTNER_B] que também foi realizada a preparação visita."
1866.0,3,"Que foi nota 12, né?"
1870.0,1,Foi nada muito melhor que a gente imagina até dirigir o caminhão nós dirigível.
1876.0,3,nós
1878.0,1,O elétrico também.
1880.0,2,"a dirigir ônibus Aí temos aqui agendar a visita com um Tec também tá agendado eu vou só reforçar com eles a questão aí de levar o a maquininha para a gente passar o cartão certo. E fazer fogo com contatos fora do [LOCATION_A] também, finalizei semana passada. Tô aguardando só o retorno para confirmar mas o [UNRESOLVED_ENTITY] da bip [UNRESOLVED_ENTITY] se interessou pelo projeto. Lembra eu dei o retorno para ele para tentar agendar para Na quarta-feira no dia da visita lá às 11 horas da manhã."
1919.0,2,"Tive o retorno também do osso, só que ele falou que a maioria dos colegas dele que estão trabalhando na área estão com projetos que ainda são. É secreto ainda, eles não estão divulgando. aí ele perguntou especificamente que a gente está procurando eu vou dar uma resposta para ele lá mas Mais geral para ver se ele consegue. Ver alguém que possa se disponibilizar de apresentar para a gente."
1947.0,3,na hora que você começar a campanha é bom daí você
1950.0,2,"E iniciar campanha patrocinada no [PARTNER_E] ADS investir 1050 e a gente tinha levantado aí fica aí para essa semana, né?"
1958.0,1,"Semana passada a gente acabou tendo bastante coisa para fazer só que ele não é igual o [PARTNER_E] lá que você manda o dinheiro ele já fica disponível ele tem. Então assim não tem como eu começar e como eu coloquei para pagamentos manuais lá ele não deixa nem eu começar a campanha, se não tiver os frutos eu tô esperando atualizar o saldo lá e faço é o longo dessa semana."
1987.0,3,"Avaliar lá assim quanto de leads gerou quanto de contatos tal, né? Porque um dos indicadores mais importantes agora depois é o custo de aquisição do cliente, né? Então vamos ver eu gastei 1050 e peguei um cliente então custou. um cliente Se for um 10 clientes com seus 105, né? Então tem que dar uma olhada É lógico que como vocês estão no começo do [UNRESOLVED_ENTITY] ainda de vendas, né? É mais agora visualizações etc, né? Ainda não é um custo de aquisição, mas é o custo da visualização, né? Que vocês estão fazendo. E daí um dia vocês vão poder dizer bem assim. Ah, se eu quero mais contato a se eu gastei 1050 e veio 10 e eu quero 100 então eu vou ter que gastar 10 vezes mais."
2040.0,3,E aí você já sabe até fazer o planejamento lá na planilha do Live play?
2046.0,2,Muito legal.
2046.0,3,"Então é bem legal aí fazer uma ficha de aprendizado e cada intervenção, né? Porque quando você faz o [PARTNER_E] ADS você fez de um jeito daí você aprende que podia ter feito do outro daí quando você faz do outro é outro é outro resultado, né? Que você sempre vai melhorando ele e daí você Gastei 200 e deu isso agora eu gastei 250 e conseguiu o dobro o custo diminuiu para metade quase."
2074.0,3,"Então, então não perca uma oportunidade de estar colocando isso nos aprendizados e vai ser bem legal. na frente"
2086.0,1,"Sim, então aí é possível eu já boto para rodar lá e a gente já começa a olhar."
2090.0,3,E isso começa o aprendizado ali porque daí você sabe por ter [UNRESOLVED_ENTITY] esqueci de escrever bateria. Então vamos por baterias dizer que é de veículo contração elétrica. Então coloca a palavra e daí cada um que você vai fazendo é uma melhoria que pode estar diminuindo o curso de [UNRESOLVED_ENTITY].
2111.0,1,"Só abrir um parente aqui, gente, vou ter que sair um pouco antes que eu vou ter"
2111.0,2,"Certo aí falando em ficha de aprendizado, a gente não apontou aqui. Acho que faz sentido a gente abrir uma da visita que a gente teve na [PARTNER_B], né? Ou não Sim, né? É porque a gente vai dar sequência, né? Depois a gente abre a ficha faz sentido. que"
2142.0,3,Ou pelo menos faz uma memóriazinha da reunião da [PARTNER_B] faz umas
2142.0,2,ok
2147.0,3,anotações no E-mail qualquer coisa assim só para vocês.
2154.0,2,"Não perder, né? Tudo que eu discutido Às vezes a empolgação do momento vai"
2155.0,3,é
2159.0,2,se diluindo.
2160.0,3,"Isso e a gente esquece um ponto ou outro na sequência, né?"
2168.0,4,A gente chegou a Anotar na sexta-feira quando a gente fez uma reunião eu deixei anotado aqui no
2172.0,3,"Só deixa isso no lugar lá que não se perca, né?"
2173.0,4,no.
2177.0,2,disponíveis Mas é verdade Vamos lá gente desce vamos ver primeiro o que que a gente tinha destacado aqui na última.
2189.0,3,A dois minutos antes hein?
2191.0,2,Que beleza. milagre Vamos lá é desenvolvimento do plano de marketing conforme material enviado pelo [UNRESOLVED_ENTITY]. Talvez seja o momento da gente dar uma focada nisso hoje.
2210.0,1,um outro compromisso para dizer o pessoal então vocês seguem.
2215.0,3,Tá bom e é esse nós podemos olhar como é que tá o privê? Que tem [UNRESOLVED_ENTITY] está aí no vídeo?
2228.0,2,Vamos dar uma olhada.
2229.0,3,Com ele ali que eu gosto de fazer o plano de marketing já olhando prove. Tá para baixo. aqui ó
2240.0,2,Desenvolveu o maior catálogo de baterias em mercados emergentes.
2243.0,3,se colocar uma
2253.0,2,garantir a qualidade através dos melhores fornecedores e informações precisas
2259.0,3,certo
2260.0,2,"Nós facilitamos a conexão entre as peças e quem tiver a necessidade delas. E garantir uma segurança e eficiência no uso das Baterias. Pensando em 10 anos, né? E atualmente é oferecemos aos [UNRESOLVED_ENTITY] a chance de venda de suas baterias para o [LOCATION_A] inteiro. Asseguramos a procedência rastreabilidade das Baterias, seguramos os nossos clientes a possibilidade de encontrar qualquer bateria de forma simples e ágil. E garante uma segurança eficiência no uso e transporte das Baterias é muito parecidas os dois, né de 10 anos e o atual muda um pouco a escala."
2303.0,3,"É eu eu começaria para a gente pensar nesse plano de marketing aqui sabe dá uma revisadinha nos nesses [UNRESOLVED_ENTITY], eu acho que talvez tenha mais. [UNRESOLVED_ENTITY] aí que eu não tô vendo. Então só para explicar aqui, né? É vocês já estão recebendo ali notícia positiva por exemplo da [PARTNER_B] que se"
2324.0,4,Gente já volto
